genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
malaysian pop,0.1854025,0.54725,245027.75,0.5914999999999999,0.023055945,0.147875,-6.7385,0.040650000000000006,139.972,0.23832500000000004,56.25,9,0
malian blues,0.5681333333333333,0.5511166666666667,362469.64999999997,0.39935000000000004,0.2012111,0.17164333333333334,-12.422516666666667,0.038088333333333335,125.51448333333333,0.5733333333333333,51.51666666666667,7,1
mallet,0.9025714285714286,0.34714285714285714,438355.0714285714,0.24497857142857146,0.28442214285714285,0.11162142857142858,-17.397642857142856,0.04272857142857142,95.9567857142857,0.27051428571428565,28.428571428571427,11,0
malmo indie,0.0076799999999999985,0.611,247572.0,0.742,0.831,0.232,-7.402,0.0445,103.039,0.343,50.0,7,1
mambo,0.6276603279055591,0.612618514262093,231171.39254217842,0.581419412603062,0.24690511081393615,0.20449809268895888,-9.290123781755339,0.07334268620098076,123.46369901247553,0.7383990783996512,24.61534456313956,7,1
manchester hip hop,0.3175,0.7164999999999999,271037.5,0.4955,0.0,0.21680000000000002,-8.4525,0.03535,118.27600000000001,0.6365000000000001,57.0,3,1
manchester indie,0.000174,0.402,243973.0,0.92,0.0,0.0807,-2.944,0.0408,139.793,0.297,44.0,2,1
mande pop,0.5721037878787878,0.5508969696969697,368633.9378787879,0.4210734848484848,0.159644386969697,0.17389219696969702,-12.463414393939393,0.03787280303030303,125.4654568181818,0.5936439393939396,47.49015151515152,9,0
mandolin,0.5884264102564103,0.5471519871794872,247454.50089743585,0.45585467948717956,0.19722425308974362,0.18024253205128202,-12.139716538461538,0.06988533333333333,125.90285762820511,0.5954344871794872,41.933205128205124,7,1
mandopop,0.5121116298725538,0.5525225977370192,271718.3514582401,0.4608226038423224,0.00026863989478012026,0.1714920430818026,-8.654063342058507,0.03248360350459867,120.68143422184815,0.3490066369670707,53.051799673404915,7,1
mangue bit,0.46226973684210526,0.6660263157894738,206834.79605263157,0.607078947368421,0.0031115550000000002,0.1623592105263158,-8.94674342105263,0.08709407894736841,103.86596052631577,0.7184013157894737,46.16447368421053,7,1
manila sound,0.5962496031746032,0.47973075396825393,257446.3007936508,0.3614900793650794,0.00659888765873016,0.2023477777777778,-13.12249226190476,0.03731039682539682,119.66554027777778,0.306109623015873,40.6188492063492,5,1
manitoba indie,0.580591,0.5106999999999999,199773.4,0.381096,0.001384695,0.14647,-11.4576,0.04779,128.7386,0.3365,42.1,11,1
mantra,0.7720774846311476,0.5165674351092897,290336.5973019126,0.3638014002732241,0.22406277106045083,0.19140156420765028,-12.09648862704918,0.07451055840163934,107.01948806352459,0.5832436304644809,7.862260928961748,7,1
marathi pop,0.6616388888888889,0.6362777777777778,268344.6666666666,0.44880000000000003,0.17728971999999996,0.1328361111111111,-11.363722222222222,0.09800000000000002,102.51633333333334,0.7306666666666667,24.11111111111111,3,1
marching band,0.88525,0.469625,211302.375,0.44125,0.63650115125,0.2095625,-14.51125,0.0455125,118.24649999999998,0.5489999999999999,6.75,3,1
mariachi,0.6278369572744031,0.5233376857278799,202593.57715205426,0.35896967829736737,0.04614805127765882,0.21450372963556652,-9.734242450050152,0.04671571082788238,123.40536352701709,0.648616180849953,33.055292070435996,0,1
mariachi cristiano,0.5135658163265305,0.5969255102040816,264275.5132653061,0.4731704081632652,0.004245512826530612,0.18910112244897959,-9.727394897959185,0.038128571428571435,134.1572612244898,0.5401428571428571,43.14387755102041,5,1
marimba orquesta,0.0526,0.687,165227.0,0.6629999999999999,2.11e-05,0.212,-7.044,0.0404,151.333,0.94,27.0,11,1
martial industrial,0.3732666666666667,0.3793333333333333,247551.33333333328,0.5473333333333333,0.3433333333333333,0.22666666666666666,-10.747333333333335,0.03463333333333333,108.16633333333334,0.409,37.333333333333336,4,0
mashup,0.09856866666666665,0.6455555555555555,252721.5,0.8275694444444444,0.2943623161111111,0.19787083333333333,-5.098680555555556,0.09997638888888889,118.15906944444446,0.48688888888888887,45.40277777777778,11,0
math rock,0.11626554882444445,0.42019656190476196,224138.57976190478,0.743646650793651,0.39235175028825386,0.22248989682539688,-9.256680365079367,0.08588171746031746,121.39021241269842,0.4011294190476191,35.36384126984127,9,1
mathcore,0.002677786904761905,0.3566071428571429,209146.5595238095,0.9312857142857143,0.002311537619047619,0.2462357142857143,-4.847464285714286,0.15452619047619048,129.9755357142857,0.26226190476190475,43.29761904761905,9,1
mbalax,0.45026666666666665,0.48783333333333334,331115.3333333333,0.48266666666666674,0.14483049666666667,0.1753,-10.485833333333332,0.03138333333333333,143.35283333333334,0.5236666666666667,44.666666666666664,9,0
medieval,0.995,0.5329999999999999,136072.0,0.00444,0.7959999999999999,0.111,-29.472,0.0604,80.919,0.17600000000000002,0.0,8,1
medieval folk,0.5019531185185185,0.4330125,267303.5587962963,0.42182916666666664,0.1761042825925926,0.16016375,-10.55859861111111,0.042305,103.62359537037038,0.2802416666666667,38.14074074074074,7,1
medieval rock,0.0290726,0.4671428571428572,292485.4285714286,0.7972857142857143,2.8662857142857147e-05,0.12141428571428572,-6.7672857142857135,0.059099999999999986,130.82714285714286,0.5117142857142857,58.714285714285715,7,0
meditation,0.766190329768271,0.26396111631016034,422714.4400289661,0.1632546459447415,0.6414232168538324,0.11703337901069517,-21.133085528074872,0.045209040775401055,100.21482213680929,0.14037094696969699,45.307831996434935,2,1
melancholia,0.4742285312382666,0.4923345315127307,251797.7056202156,0.4436387395708139,0.18574903427405168,0.16487957426071645,-11.968446862199038,0.04393940602049215,120.25082875097705,0.40735176980193943,44.13614359730487,9,1
melbourne bounce,0.0408133,0.7614199999999999,221095.26,0.75001,0.10850422800000001,0.26457,-6.283880000000001,0.095038,124.41426999999999,0.6067099999999999,52.19,7,1
melbourne bounce international,0.05239883333333333,0.7225208333333333,209804.83333333334,0.7825625,0.11623263562500001,0.23567500000000005,-5.8324375,0.09784166666666667,126.32108333333333,0.5315625,50.604166666666664,7,1
melbourne indie,0.00149,0.443,312227.0,0.737,0.0032,0.121,-4.509,0.0293,115.277,0.746,57.0,0,1
mellow gold,0.34036802849334385,0.5540656364356297,242243.8949125205,0.5549579350197352,0.044517461543952655,0.1969202706513638,-10.774595506106452,0.05319175556359235,119.48365537856,0.5818833981018935,38.30054334801905,9,1
melodic death metal,0.06981157375,0.3836095238095238,258037.45952380952,0.8931892857142858,0.26739192166666675,0.24050238095238097,-5.454641666666666,0.09046130952380953,132.0464857142857,0.3143875,46.67857142857143,3,1
melodic deathcore,0.03002645102040816,0.45027040816326525,230506.0,0.9556479591836735,0.11633072112244898,0.17315714285714287,-3.497576530612245,0.16362244897959186,122.01752040816326,0.21330510204081632,44.2295918367347,7,1
melodic dubstep,0.15520760472868217,0.5102498062015504,247715.12403100776,0.7244220542635658,0.09877053260620154,0.17427558914728683,-5.407536395348837,0.05681488372093023,137.96393689922482,0.22556972868217057,49.07740310077519,11,1
melodic groove metal,0.0017678045454545457,0.3430909090909091,283595.5454545454,0.9410000000000001,0.020157332272727275,0.12351818181818179,-5.909727272727272,0.14834090909090908,144.46086363636363,0.29070000000000007,51.27272727272727,7,1
melodic hard rock,0.05942875999999998,0.5160500000000001,258236.8333333333,0.8844666666666667,0.06737136016666667,0.3361,-7.320783333333334,0.055035,124.52701666666667,0.36785,39.91666666666667,7,1
melodic hardcore,0.02703049556242551,0.41785505169547493,176835.61685492625,0.9035534919116696,0.024345063235981124,0.2545486713086319,-5.540178547137013,0.08759281708076186,129.1727898670037,0.4962130364069746,43.24639858653489,4,1
melodic metal,0.12633252383838384,0.45679292929292925,279370.4848484848,0.8191060606060606,0.0718749457070707,0.23881717171717173,-6.194595959595959,0.06583383838383838,133.87170202020204,0.4259242424242424,45.78787878787878,10,1
melodic metalcore,0.06020579404318532,0.4272410564378707,233312.41887755255,0.8905899790184272,0.08889006016051103,0.2245139591095506,-5.065229384694378,0.11496667824493237,129.2148091025844,0.3180144030329713,46.267597398991704,7,1
melodic rap,0.18671140437543432,0.7304412048255279,203734.74449775097,0.6045884071200174,0.01816178591023022,0.1533327129837984,-7.261992115639545,0.16209337279263125,124.78472437015441,0.4783107785164347,60.9476378146565,7,1
melodic thrash,0.0013599010393258429,0.3448965355805244,268647.92446941324,0.9514453807740323,0.09449866754993762,0.1754970193508115,-5.188336142322097,0.11602233146067416,146.9355920724095,0.3319774656679151,42.54291510611735,7,1
meme rap,0.24875553600106712,0.7799749699879952,166623.70124938866,0.605025725845894,0.03278439420926148,0.20075968342892705,-8.710479036058867,0.26191464852607715,125.05065120048022,0.5384616246498598,63.27992752656618,1,1
memphis americana,0.3858711111111111,0.5183333333333333,231887.33333333328,0.476,0.008419011111111109,0.12472222222222225,-8.889777777777775,0.033266666666666674,135.17688888888893,0.3478222222222222,41.111111111111114,9,1
memphis blues,0.6772264502817444,0.6053042549389609,201123.64934951754,0.44449721794908065,0.12348417178120344,0.15362707816040172,-11.600300023991984,0.0726774525430996,117.89812561038813,0.6867404340249438,20.178542942170395,7,1
memphis hip hop,0.09302431133070624,0.787738749671949,247651.59937739052,0.7100447269799779,0.003826483835426662,0.2130436066021789,-5.901607373819792,0.20561041178829081,128.76898809472678,0.5744640119805454,46.83686275344784,1,1
memphis soul,0.40960980228995986,0.5967070694317103,228491.22951406363,0.4226840903120887,0.11683032960324749,0.16867889632159494,-12.243827785218683,0.04895906862128208,121.45585190724984,0.6564654354285901,30.287344268832786,0,1
mento,0.9490555555555555,0.6882222222222223,139322.19444444444,0.37907222222222225,0.0043953333333333336,0.1716277777777778,-12.810027777777776,0.1993666666666667,97.08738888888888,0.8181111111111111,15.833333333333334,7,1
merengue,0.3964287271287824,0.706563759871765,262518.3451149425,0.7123618334115255,0.01786950033153491,0.15349719993744623,-8.103605128430683,0.07942943476816014,134.32250492219876,0.8470632076393776,37.57646023926812,5,1
merengue tipico,0.32188488095238094,0.6353142857142857,272043.475,0.7220404761904762,0.006399276380952381,0.12508928571428574,-8.184498809523811,0.09602523809523811,146.70289285714287,0.8648595238095238,35.634523809523806,9,1
merseybeat,0.41614013750152773,0.5285719392736951,166170.24336577483,0.5629528198110074,0.04802814267975902,0.19005908060184704,-9.613779172464215,0.05481018244200184,121.22600330054208,0.672519175500124,34.0057803240837,7,1
messianic praise,0.6903750000000001,0.30781250000000004,255083.3125,0.22495000000000004,0.00022260500000000007,0.3748125,-17.002000000000002,0.0366,128.83649999999997,0.265625,44.1875,7,1
metal,0.04491452501427968,0.376872210014793,272982.33486972837,0.8533535766751932,0.20100136354185016,0.22598434962936803,-7.469936810188642,0.0857799277010761,128.26999427747077,0.3592306261585378,40.677016442818356,9,1
metal guitar,0.07967361354166666,0.3919791666666667,272401.4375,0.7917604166666667,0.3909435670833334,0.20836979166666666,-9.488875,0.084175,127.55627083333334,0.2935322916666667,38.770833333333336,6,1
metalcore,0.06781880040325182,0.42553116354890813,227567.01154358435,0.8803725780388971,0.06125071807526601,0.2149902610922888,-4.954709931900904,0.1115053711878301,131.75275908515366,0.3330282604939577,47.00789953109369,7,1
metallic hardcore,0.00214,0.5329999999999999,243760.0,0.899,5.32e-06,0.0965,-4.63,0.085,115.013,0.184,46.0,11,1
metropopolis,0.18708249780579717,0.5843765221768812,241484.979803706,0.6891116297408859,0.08264783724175107,0.16721210708183587,-6.69207254930095,0.05689954448939182,124.63475258417809,0.4495568516879122,53.923620128909924,8,1
mexican classic rock,0.4261218060169804,0.5372317121939214,210368.47579057465,0.5677212501538084,0.10588689600575242,0.1648221283991633,-10.769788959640705,0.05319100375292235,126.62063913498217,0.6932903131536853,33.354189737910666,7,1
mexican classical,0.9860526315789472,0.4562631578947368,177064.8947368421,0.06308315789473684,0.7697052631578949,0.12004210526315792,-27.25857894736842,0.051015789473684216,96.36968421052632,0.4387894736842106,1.631578947368421,9,1
mexican electronic,0.03602758333333333,0.8798333333333335,273897.08333333326,0.7125833333333333,0.038091424166666665,0.1643833333333333,-10.834583333333333,0.10505833333333332,120.99591666666667,0.8025833333333332,40.25,7,1
mexican hip hop,0.12422144704861111,0.7627832341269839,248276.00706845234,0.6874708581349207,0.01753843067708333,0.1604957217261905,-5.806813244047619,0.13967636408730155,110.29083767361111,0.7083436259920636,51.54935515873016,8,1
mexican indie,0.19340968888888885,0.6317088888888888,245792.69333333333,0.6825455555555557,0.004755928,0.22280466666666668,-7.114011111111111,0.04796511111111112,124.66225222222221,0.5618155555555556,59.521111111111104,9,1
mexican pop,0.31691239553060024,0.6435651468397704,234762.82470541616,0.6175929696022734,0.012549290621816762,0.18274380444423238,-7.7784468947794085,0.05624902587631093,125.52272938189572,0.5499657852596863,55.55632769850343,7,1
mexican pop punk,0.00885,0.568,313933.0,0.7340000000000001,1.29e-06,0.162,-4.1080000000000005,0.0279,99.993,0.642,62.0,10,1
mexican rock,0.1444475814964909,0.5922746614152088,247114.00857934207,0.7378879035342718,0.0348140256746971,0.21330713601666193,-7.380093850606339,0.06526547196265287,133.344087712843,0.6193121015496162,54.24296172416335,7,1
mexican rock-and-roll,0.6134590942787372,0.5180945374731089,169576.08154834583,0.4716938076341648,0.025250256783984536,0.20246763401941972,-10.648433968544683,0.042849551572765855,115.00167969940118,0.6421757558578987,36.701146869004006,2,1
mexican son,0.6744761904761905,0.3817142857142857,171286.33333333337,0.6253333333333332,0.6654314285714286,0.28645714285714285,-9.652047619047616,0.06621428571428571,112.04942857142856,0.8039047619047618,9.142857142857142,10,1
mexican traditional,0.6184727272727273,0.7283636363636364,162980.63636363635,0.4675454545454546,0.00011564545454545456,0.14035454545454545,-8.257818181818182,0.06091818181818182,141.10945454545455,0.9233636363636362,25.54545454545455,11,1
miami bass,0.03482080045393202,0.8475658078763341,264489.9034106245,0.6532822966507177,0.049692467367194224,0.21780964544227704,-10.899248441908968,0.17876793460925036,128.0639323273218,0.6469754876702245,37.69138142559195,7,1
miami hip hop,0.12888240813823673,0.7127227383351105,210323.6122627759,0.6895661131895069,0.006815027950002293,0.24865350815726175,-7.0030697670362345,0.18580673088963526,126.8082773593493,0.5456830891140908,54.128680603294725,1,1
miami indie,0.08611666666666666,0.4568333333333333,234001.83333333337,0.6923333333333334,0.006215000000000001,0.13061666666666666,-6.265500000000001,0.05451666666666667,86.582,0.6311666666666667,50.66666666666667,11,1
miami metal,0.00365212,0.5398,212582.6,0.8654,0.0455344,0.2244,-4.3214000000000015,0.05826,98.587,0.4572,53.2,5,0
michigan indie,0.46799999999999997,0.5269999999999999,297237.5,0.7794999999999999,0.02005695,0.13675,-9.392,0.1412,109.7695,0.5850000000000001,35.0,2,1
microhouse,0.3325927164444444,0.5612393777777778,303377.6986666667,0.4895474666666667,0.5911364226666667,0.14949866666666667,-13.03721111111111,0.05659493333333333,117.77832,0.31691355555555556,47.79333333333333,11,1
microtonal,0.8426666666666667,0.26083333333333336,1644773.333333333,0.37533333333333335,0.8073333333333332,0.13866666666666666,-14.735999999999999,0.04516666666666667,130.81766666666667,0.08133333333333333,26.0,7,1
middle earth,0.8670288899068559,0.21351177126278822,181076.52846236067,0.09814375416094061,0.3314606691088715,0.11358130401588029,-24.89469031913269,0.036606608642540846,90.79843340968088,0.19778308749427395,50.07550771110093,7,0
middle eastern traditional,0.9885833333333331,0.27429166666666666,299907.5,0.55575,0.6118541666666668,0.44729166666666675,-9.445,0.06214166666666668,84.36704166666667,0.3988333333333334,0.0,2,1
midwest americana,0.3312,0.4693,229047.0,0.5246999999999999,0.0012498485,0.288875,-6.2913499999999996,0.03239999999999999,103.1558,0.3681,52.9,3,1
midwest emo,0.06079062924297924,0.45328838522588516,210834.2767857143,0.753144078144078,0.05021992373626372,0.19756672008547008,-6.841368284493284,0.06980529609279609,128.75150847069594,0.4918882631257631,45.57020757020757,4,1
military cadence,0.7979230769230768,0.5403076923076923,152108.76923076922,0.3031769230769231,0.008796741538461541,0.2258230769230769,-11.566307692307696,0.039430769230769235,112.32923076923076,0.5546153846153845,19.23076923076923,0,1
military rap,0.209132,0.7315500000000001,198309.31666666668,0.5833666666666667,0.22225066916666666,0.23759583333333334,-8.763075,0.14305,124.389475,0.5142416666666667,55.61666666666666,10,1
milwaukee indie,0.5008324444444444,0.61,209444.88888888888,0.611111111111111,0.07892622222222223,0.1147111111111111,-9.143333333333333,0.03944444444444444,94.99588888888889,0.5323333333333333,53.333333333333336,7,1
mindfulness,0.5158333333333334,0.1571833333333333,112176.5,0.6570206333333333,0.8638333333333333,0.7415,-20.420499999999997,0.0446,68.60866666666668,0.005301666666666667,60.0,1,1
minecraft,0.29252333333333336,0.5874444444444444,214485.30000000002,0.5583823333333333,0.2569047777777778,0.13609555555555555,-11.319299999999998,0.09152,118.25622222222223,0.37556666666666666,56.31111111111111,11,1
minimal tech house,0.45850555555555556,0.6672222222222222,301965.88888888893,0.5573333333333333,0.2699244444444444,0.2802222222222222,-10.316555555555555,0.05262222222222223,124.974,0.5069111111111111,48.333333333333336,11,1
minimal techno,0.3210541962962963,0.6607407407407409,355285.1111111111,0.4862777777777778,0.7495822222222221,0.1499277777777778,-12.96662962962963,0.05520555555555556,120.06166666666667,0.3255759259259259,42.0,11,1
minimal wave,0.03585401333333334,0.6680833333333333,284081.9666666667,0.6590999999999999,0.4304720866666666,0.26193,-10.668266666666666,0.061596666666666675,128.07093333333333,0.5240366666666667,30.71666666666667,7,1
minimalism,0.8433568229521903,0.35630696361734404,474947.87855008256,0.20653681532453413,0.6010300175345408,0.11831756998683376,-21.026068333694557,0.045893711388442886,106.40433224560597,0.235859640596595,38.38593948535125,7,1
minneapolis indie,0.24816896666666666,0.5993216666666668,260139.71333333338,0.6389383333333334,0.09810721749999998,0.17801949999999997,-8.148891666666668,0.10417783333333334,128.99322833333332,0.5482316666666668,34.79166666666667,11,1
minneapolis punk,0.00072259,0.33316666666666667,178991.16666666666,0.9325000000000001,0.144944105,0.2875,-5.357,0.14356666666666665,154.86733333333333,0.45983333333333337,41.166666666666664,11,1
minneapolis sound,0.2111385260394211,0.7052881049962464,318092.0736784323,0.5758470900444586,0.0494287539680358,0.169454716713294,-11.009949030519918,0.05330997487709659,120.52670037962766,0.6707765414775283,38.23471827879723,7,1
minnesota hip hop,0.19281790815422326,0.722668358785822,218817.4395440548,0.6565526002388136,0.0020520399950194816,0.17002655213046758,-6.067193820701358,0.20826164529914534,113.66921722442184,0.5622481114881851,50.29585847159377,8,1
mississippi indie,0.4948,0.49424999999999997,251581.5,0.46225,0.01498885,0.13775,-10.59975,0.07785,102.481,0.264025,45.75,11,1
mizrahi,0.36555000000000004,0.256875,259775.25,0.47141249999999996,0.2323125,0.106375,-13.105250000000002,0.042525,95.392625,0.39121249999999996,38.5,5,0
mod revival,0.08586001333333333,0.4399861111111111,198783.69444444444,0.7549583333333334,0.01582373611111111,0.2617527777777778,-8.166041666666665,0.05839027777777778,149.72784722222224,0.6351527777777778,38.15277777777778,4,1
modern alternative rock,0.11943578484050504,0.5611091757567386,230372.21402721156,0.7390957546693403,0.046929624629117934,0.18933816558396788,-6.024151393134784,0.06831840740683776,121.95586578491493,0.4977251680928986,55.16423478344335,2,1
modern big band,0.33845,0.468,500647.0,0.6405,0.1302995,0.2595,-9.365,0.09115,123.6515,0.62,38.0,8,1
modern blues,0.3286677503781401,0.5566099525187457,299436.137117064,0.5803757775509931,0.09679830989499347,0.22723686704291876,-9.467723399651113,0.050479744767205986,118.89634215031138,0.5809196438116481,41.85705746360918,7,1
modern blues rock,0.21275838465020921,0.5142807575971737,255781.96524911732,0.68772937511403,0.09822588367512157,0.20839639195843387,-6.90876770345509,0.0659572451736368,117.45090638328013,0.5292388938260245,47.81962290810813,7,1
modern bollywood,0.5011121091786932,0.6302500504141942,284746.9860227926,0.5339841263348071,0.0649249069907794,0.1734505151002759,-9.871679549214397,0.08739458685519971,107.99032982759518,0.6273591360560533,34.87639617908964,7,1
modern country rock,0.21463372622915175,0.5719506114061629,221657.63579594676,0.6954436766154227,0.022664962095910297,0.18972750410915432,-6.212563857252809,0.05985656056199854,123.65837535616159,0.53820278515777,52.25881749435356,7,1
modern dream pop,0.40882040495867766,0.5352498622589533,250775.74903581265,0.5969485674931131,0.38681350898071626,0.13733035812672176,-8.953715426997245,0.03719713498622589,124.78887327823692,0.46263895316804415,49.222038567493115,2,1
modern folk rock,0.4016391892582417,0.5668041838369964,272826.0858974359,0.5779593907394689,0.09488659482493415,0.16234875228937728,-8.656400500801281,0.049611080729166694,118.01412715487639,0.5112677054716117,50.239202724358975,11,1
modern free jazz,0.961,0.308,157889.0,0.308,0.8240000000000001,0.187,-12.95,0.0395,116.145,0.355,0.0,2,1
modern funk,0.24645702781557072,0.6793295351473922,289791.36148904,0.6366404289493576,0.3299461908935185,0.1564428505291005,-8.870588529856386,0.06208445105820106,114.3958458900227,0.6745581443688586,43.03622448979592,0,1
modern hard rock,0.08412117385964912,0.5439429824561404,234346.61578947364,0.7538377192982456,0.013165619192982455,0.2043059649122807,-6.8226464912280695,0.06015578947368422,113.14507280701753,0.47088596491228074,44.9859649122807,11,1
modern jazz piano,0.5058571428571429,0.5083928571428571,336258.64285714284,0.23459285714285713,0.577734695,0.16313571428571427,-19.11875,0.11076428571428572,97.46225000000001,0.2157,46.60714285714286,5,1
modern jazz trio,0.75555,0.44399999999999995,334255.75,0.25321,0.8197666666666666,0.13344166666666668,-17.968483333333335,0.045005,119.70115000000001,0.28631666666666666,47.28333333333334,7,1
modern old-time,0.42363333333333336,0.5143749999999999,231748.625,0.6814166666666667,2.203583333333334e-05,0.2503166666666667,-7.170166666666667,0.0696875,135.46099999999998,0.7762083333333334,43.916666666666664,0,1
modern performance,0.8611111111111112,0.3181111111111112,393325.88888888893,0.2087888888888889,0.6751509777777778,0.13765555555555553,-20.913333333333334,0.04006666666666667,121.00244444444445,0.2335888888888889,30.66666666666667,10,1
modern power pop,0.11994162818589744,0.46580415750915743,190070.16254578755,0.7649513003663004,0.12906344782857143,0.2547781666666667,-6.860482179487181,0.04593320329670329,119.51331115384615,0.48723653113553117,44.29774725274725,9,1
modern psychedelic folk,0.0555,0.7979999999999999,386360.0,0.748,0.105,0.0615,-12.163,0.036000000000000004,122.429,0.8959999999999999,55.0,11,0
modern reggae,0.16688469939748357,0.6930382863724969,257446.65867446398,0.6031431020733653,0.00591422933541556,0.18092158736487682,-7.488312993974835,0.21348279594187483,121.81373697501328,0.686958151692362,48.807620060251644,10,1
modern rock,0.14733928199639873,0.532509972333561,235344.9989124061,0.7235749410410485,0.07133641531198105,0.18972969291896763,-6.553964874774909,0.06352349186412513,125.38243215071749,0.48612530716656316,52.590392226759356,7,1
modern salsa,0.39596372963269816,0.6436835956917978,294028.53222176194,0.6904435584092793,2.8427659658933998e-05,0.1792274540872687,-7.58906407760287,0.059478228389947534,111.12430047638775,0.8076165251311792,47.65356600386633,5,1
modern samba,0.5345,0.71025,193943.25,0.43125,1.1479999999999999e-05,0.09655,-12.291,0.0605,130.53375,0.80775,36.5,7,1
modern ska punk,0.09871617358743566,0.5348703874305684,196662.35837218337,0.8353867045850077,0.05314848124996962,0.23743115131725995,-5.366736996588126,0.09192212878875772,128.19271545313663,0.6786193191675094,41.07944434901448,0,1
modern southern rock,0.12249561309396975,0.5436693479650544,273097.7764649478,0.6996968357127638,0.04302166549222247,0.17935045173662906,-6.827839079480078,0.05029199339441722,116.55271666311529,0.5860165033027913,43.83287875559344,11,1
modern string quartet,0.804,0.34500000000000003,303720.0,0.17239999999999994,0.7938571428571429,0.14524285714285715,-18.834000000000003,0.04051428571428571,114.681,0.16097142857142854,36.142857142857146,10,1
modern swing,0.701,0.612,186553.75,0.54175,0.42110875,0.376175,-11.97425,0.061175,117.96900000000002,0.746,2.25,6,1
modern uplift,0.05171666666666667,0.5078333333333332,201982.33333333328,0.8576666666666668,0.0,0.16369999999999998,-3.1756666666666664,0.05868333333333332,151.384,0.6171666666666668,59.16666666666666,10,1
modular synth,0.6805000000000001,0.3015,896373.5,0.2505,0.8855000000000001,0.5575,-20.3195,0.038400000000000004,129.62349999999998,0.0377,29.0,5,1
moldovan pop,0.12495555555555556,0.7770000000000001,227343.66666666666,0.8898888888888888,0.00562222222222222,0.07027777777777777,-4.472111111111111,0.03853333333333334,129.0468888888889,0.6251111111111111,49.666666666666664,0,1
mollywood,0.823625,0.617625,244124.875,0.239925,0.0007793250000000001,0.1545625,-11.94775,0.336175,102.79575,0.567,11.5,5,1
monastic,0.9231942461282034,0.2231208602449244,188744.7009861796,0.16425621304720234,0.2705933431134107,0.16366947994073663,-21.66200056138158,0.049008930018288314,97.50533134245437,0.12112631779984723,34.894743847952405,2,1
monterrey indie,0.206,0.506,228581.0,0.614,0.0205,0.0889,-4.628,0.0312,99.783,0.371,6.0,5,0
montreal indie,0.2960162962962963,0.7178703703703704,227201.68518518517,0.5495000000000001,0.03309521851851852,0.25262962962962965,-8.485203703703704,0.12994444444444442,93.48916666666668,0.45842222222222223,56.648148148148145,7,1
moog,0.6022148712996406,0.48054656966964654,174426.43757951452,0.41373469052315204,0.4852645601588155,0.1456263310621003,-15.529323634485175,0.0602718257383642,121.93369274827738,0.5748068280010588,24.997150285611824,7,1
moombahton,0.0729547509157509,0.6560906593406594,233481.4047619048,0.7989386446886447,0.15722701652930407,0.22715897435897434,-4.8143690476190475,0.0754235347985348,121.02077564102562,0.5052783882783883,57.833333333333336,7,1
moravian folk,0.914,0.365,159552.0,0.247,0.00593,0.56,-10.872,0.0444,178.493,0.657,0.0,10,1
morna,0.77875,0.61775,270966.75,0.455,0.00023080000000000005,0.146575,-11.742,0.035875,108.6985,0.607,52.5,4,1
moroccan pop,0.0789,0.6559999999999999,215781.0,0.7290000000000001,0.0,0.133,-4.223,0.0765,95.974,0.438,63.0,5,0
motivation,0.67724609375,0.5896406249999999,313842.46875,0.21408046875,0.0004043601171875,0.19490781249999997,-18.381249999999998,0.6436093749999997,91.90273828124998,0.37610703124999995,30.296875,10,1
motown,0.40026793356097573,0.5997992955089257,233938.26846716536,0.544205129251377,0.039429287700466574,0.18750585717620774,-10.389275495532905,0.05620681365150392,117.23841188735109,0.6705062524290848,35.47255863589567,7,1
mountain dulcimer,0.9247770979020979,0.45077010489510494,185578.95716783218,0.11941481643356644,0.0002805151311188811,0.23820847902097902,-19.443987762237764,0.05796582167832168,112.2754283216783,0.3328097902097902,13.454545454545455,7,1
movie tunes,0.7046538158717672,0.4756248495009565,183313.48943565995,0.36353105126980206,0.0658545629509037,0.21883865355919255,-13.492417970824803,0.09851278171026523,110.42207678240932,0.45929051536277304,43.81490377287149,0,1
mpb,0.5065264393642038,0.5691137350745321,210680.7798236611,0.5159101025223863,0.060587041827443365,0.1913194324426043,-11.092331413661107,0.061357373276757436,117.4764003794151,0.6313063314002373,41.0694895457844,2,1
music box,0.4833333333333334,0.7546666666666666,116951.33333333331,0.639,0.0002229333333333333,0.09986666666666666,-9.252333333333333,0.0787,107.36166666666668,0.5079999999999999,51.33333333333334,2,1
music hall,0.9304220779220778,0.6753181818181817,231941.13636363635,0.3251714285714286,0.022232386688311685,0.26076623376623376,-15.127220779220783,0.2402642857142857,111.80777272727273,0.7388181818181818,11.493506493506494,0,1
musica afroperuana,0.59,0.691,301427.0,0.805,0.0,0.0975,-6.81,0.0947,142.503,0.866,65.0,2,0
musica antigua,0.995,0.5209999999999999,157492.5,0.12522,0.879,0.1265,-24.856,0.07245,98.515,0.5015000000000001,0.0,8,1
musica aragonesa,0.25995349999999995,0.5682916666666668,267176.25,0.737625,0.013528532291666666,0.15036458333333336,-5.222979166666667,0.035449999999999995,125.70091666666667,0.46039583333333334,57.22916666666667,11,1
musica ayacuchana,0.593,0.5479999999999999,269093.0,0.8140000000000001,1.65e-05,0.14300000000000002,-5.624,0.0406,98.501,0.667,48.0,2,1
